// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;global;isobj;constant;numval;isnull;privileged
@colorPink;global;false;true;2.1171294415E-314;true;false
@colorPurple;global;false;true;1.3273139815E-314;true;false
@colorRed;global;false;true;1.900922141E-314;true;false
@colorRoyal;global;false;true;5.42216382E-315;true;false
@colorSalmon;global;false;true;2.0764205824E-314;true;false
@colorScarlet;global;false;true;2.115394125E-314;true;false
@colorSky;global;false;true;1.1257211586E-314;true;false
@colorSlate;global;false;true;9.32536021E-315;true;false
@colorStat;global;false;true;2.120554921E-314;true;false
@colorTan;global;false;true;1.746545741E-314;true;false
@colorTeal;global;false;true;4.128333E-317;true;false
@colorUnlaunched;global;false;true;1.139838693E-314;true;false
@colorViolet;global;false;true;1.9770324715E-314;true;false
@colorWhite;global;false;true;2.1219957905E-314;true;false
@colorYellow;global;false;true;2.121963538E-314;true;false
@combustion-generator;global;true;true;0.0;false;false
@conduit;global;true;true;0.0;false;false
@config;global;true;true;0.0;false;false
@conquer;global;true;true;0.0;false;false
@constructor;global;true;true;0.0;false;false
@container;global;true;true;0.0;false;false
@controlled;global;true;true;0.0;false;false
@controller;global;true;true;0.0;false;false
@conveyor;global;true;true;0.0;false;false
@copper;global;true;true;0.0;false;false
@copper-wall;global;true;true;0.0;false;false
@copper-wall-large;global;true;true;0.0;false;false
@core-acropolis;global;true;true;0.0;false;false
@core-bastion;global;true;true;0.0;false;false
@core-citadel;global;true;true;0.0;false;false
@core-foundation;global;true;true;0.0;false;false
@core-nucleus;global;true;true;0.0;false;false
@core-shard;global;true;true;0.0;false;false
@core-zone;global;true;true;0.0;false;false
@corvus;global;true;true;0.0;false;false
@counter;local;false;false;0.0;true;false
@crater-stone;global;true;true;0.0;false;false
@crawler;global;true;true;0.0;false;false
@crux;global;true;true;0.0;false;false
@cryofluid;global;true;true;0.0;false;false
@cryofluid-mixer;global;true;true;0.0;false;false
@crystal-blocks;global;true;true;0.0;false;false
@crystal-cluster;global;true;true;0.0;false;false
@crystal-floor;global;true;true;0.0;false;false
@crystal-orbs;global;true;true;0.0;false;false
@crystalline-boulder;global;true;true;0.0;false;false
@crystalline-stone;global;true;true;0.0;false;false
@crystalline-stone-wall;global;true;true;0.0;false;false
@crystalline-vent;global;true;true;0.0;false;false
@ctrlCommand;global;false;true;3.0;true;false
@ctrlPlayer;global;false;true;2.0;true;false
@ctrlProcessor;global;false;true;1.0;true;false
@cultivator;global;true;true;0.0;false;false
@currentAmmoType;global;true;true;0.0;false;false
@cyanogen;global;true;true;0.0;false;false
@cyanogen-synthesizer;global;true;true;0.0;false;false
@cyclone;global;true;true;0.0;false;false
@cyerce;global;true;true;0.0;false;false
@dacite;global;true;true;0.0;false;false
@dacite-boulder;global;true;true;0.0;false;false
@dacite-wall;global;true;true;0.0;false;false
@dagger;global;true;true;0.0;false;false
@dark-metal;global;true;true;0.0;false;false
@dark-panel-1;global;true;true;0.0;false;false
@dark-panel-2;global;true;true;0.0;false;false
@dark-panel-3;global;true;true;0.0;false;false
@dark-panel-4;global;true;true;0.0;false;false
@dark-panel-5;global;true;true;0.0;false;false
@dark-panel-6;global;true;true;0.0;false;false
@darksand;global;true;true;0.0;false;false
@darksand-tainted-water;global;true;true;0.0;false;false
@darksand-water;global;true;true;0.0;false;false
@dead;global;true;true;0.0;false;false
@deconstructor;global;true;true;0.0;false;false
@deep-tainted-water;global;true;true;0.0;false;false
@deep-water;global;true;true;0.0;false;false
@degToRad;global;false;true;0.01745329238474369;true;false
@dense-red-stone;global;true;true;0.0;false;false
@derelict;global;true;true;0.0;false;false
@differential-generator;global;true;true;0.0;false;false
@diffuse;global;true;true;0.0;false;false
@diode;global;true;true;0.0;false;false
@dirt;global;true;true;0.0;false;false
@dirt-wall;global;true;true;0.0;false;false
@disassembler;global;true;true;0.0;false;false
@disperse;global;true;true;0.0;false;false
@displayHeight;global;true;true;0.0;false;false
@displayWidth;global;true;true;0.0;false;false
@disrupt;global;true;true;0.0;false;false
@disrupt-missile;global;true;true;0.0;false;false
@distributor;global;true;true;0.0;false;false
@door;global;true;true;0.0;false;false
@door-large;global;true;true;0.0;false;false
@dormant-cyst;global;true;true;0.0;false;false
@duct;global;true;true;0.0;false;false
@duct-bridge;global;true;true;0.0;false;false
@duct-router;global;true;true;0.0;false;false
@duct-unloader;global;true;true;0.0;false;false
@dune-wall;global;true;true;0.0;false;false
@duo;global;true;true;0.0;false;false
@e;global;false;true;2.7182817459106445;true;false
@eclipse;global;true;true;0.0;false;false
@efficiency;global;true;true;0.0;false;false
@electric-heater;global;true;true;0.0;false;false
@electrolyzer;global;true;true;0.0;false;false
@elude;global;true;true;0.0;false;false
@emanate;global;true;true;0.0;false;false
@empty;global;true;true;0.0;false;false
@enabled;global;true;true;0.0;false;false
@eruption-drill;global;true;true;0.0;false;false
@evoke;global;true;true;0.0;false;false
@exponential-reconstructor;global;true;true;0.0;false;false
@ferric-boulder;global;true;true;0.0;false;false
@ferric-craters;global;true;true;0.0;false;false
@ferric-stone;global;true;true;0.0;false;false
@ferric-stone-wall;global;true;true;0.0;false;false
@firstItem;global;true;true;0.0;false;false
@fissile-matter;global;true;true;0.0;false;false
@flag;global;true;true;0.0;false;false
@flare;global;true;true;0.0;false;false
@flux-reactor;global;true;true;0.0;false;false
@fog;global;true;true;0.0;false;false
@force-projector;global;true;true;0.0;false;false
@foreshadow;global;true;true;0.0;false;false
@fortress;global;true;true;0.0;false;false
@fuse;global;true;true;0.0;false;false
@gallium;global;true;true;0.0;false;false
@gamma;global;true;true;0.0;false;false
@graphite;global;true;true;0.0;false;false
@graphite-press;global;true;true;0.0;false;false
@graphitic-wall;global;true;true;0.0;false;false
@grass;global;true;true;0.0;false;false
@green;global;true;true;0.0;false;false
@ground-factory;global;true;true;0.0;false;false
@hail;global;true;true;0.0;false;false
@health;global;true;true;0.0;false;false
@heat;global;true;true;0.0;false;false
@heat-reactor;global;true;true;0.0;false;false
@heat-redirector;global;true;true;0.0;false;false
@heat-router;global;true;true;0.0;false;false
@heat-source;global;true;true;0.0;false;false
@horizon;global;true;true;0.0;false;false
@hotrock;global;true;true;0.0;false;false
@hydrogen;global;true;true;0.0;false;false
@hyper-processor;global;true;true;0.0;false;false
@ice;global;true;true;0.0;false;false
@ice-snow;global;true;true;0.0;false;false
@ice-wall;global;true;true;0.0;false;false
@id;global;true;true;0.0;false;false
@illuminator;global;true;true;0.0;false;false
@impact-drill;global;true;true;0.0;false;false
@impact-reactor;global;true;true;0.0;false;false
@impulse-pump;global;true;true;0.0;false;false
@incinerator;global;true;true;0.0;false;false
@incite;global;true;true;0.0;false;false
@interplanetary-accelerator;global;true;true;0.0;false;false
@inverted-sorter;global;true;true;0.0;false;false
@item-source;global;true;true;0.0;false;false
@item-void;global;true;true;0.0;false;false
@itemCapacity;global;true;true;0.0;false;false
@itemCount;global;false;true;20.0;true;false
@junction;global;true;true;0.0;false;false
@kiln;global;true;true;0.0;false;false
@lancer;global;true;true;0.0;false;false
@landing-pad;global;true;true;0.0;false;false
@large-cliff-crusher;global;true;true;0.0;false;false
@large-constructor;global;true;true;0.0;false;false
@large-logic-display;global;true;true;0.0;false;false
@large-payload-mass-driver;global;true;true;0.0;false;false
@large-plasma-bore;global;true;true;0.0;false;false
@large-shield-projector;global;true;true;0.0;false;false
@laser-drill;global;true;true;0.0;false;false
@latum;global;true;true;0.0;false;false
@launch-pad;global;true;true;0.0;false;false
@lead;global;true;true;0.0;false;false
@liquid-container;global;true;true;0.0;false;false
@liquid-junction;global;true;true;0.0;false;false
@liquid-router;global;true;true;0.0;false;false
@liquid-source;global;true;true;0.0;false;false
@liquid-tank;global;true;true;0.0;false;false
@liquid-void;global;true;true;0.0;false;false
@liquidCapacity;global;true;true;0.0;false;false
@liquidCount;global;false;true;11.0;true;false
@locus;global;true;true;0.0;false;false
@logic-display;global;true;true;0.0;false;false
@logic-processor;global;true;true;0.0;false;false
@lustre;global;true;true;0.0;false;false
@mace;global;true;true;0.0;false;false
@magmarock;global;true;true;0.0;false;false
@malign;global;true;true;0.0;false;false
@malis;global;true;true;0.0;false;false
@manifold;global;true;true;0.0;false;false
@maph;global;false;true;0.0;true;false
@mapw;global;false;true;0.0;true;false
@mass-driver;global;true;true;0.0;false;false
@maxHealth;global;true;true;0.0;false;false
@mech-assembler;global;true;true;0.0;false;false
@mech-fabricator;global;true;true;0.0;false;false
@mech-refabricator;global;true;true;0.0;false;false
@mechanical-drill;global;true;true;0.0;false;false
@mechanical-pump;global;true;true;0.0;false;false
@mega;global;true;true;0.0;false;false
@meltdown;global;true;true;0.0;false;false
@melter;global;true;true;0.0;false;false
@memory-bank;global;true;true;0.0;false;false
@memory-cell;global;true;true;0.0;false;false
@memoryCapacity;global;true;true;0.0;false;false
@mend-projector;global;true;true;0.0;false;false
@mender;global;true;true;0.0;false;false
@merui;global;true;true;0.0;false;false
@message;global;true;true;0.0;false;false
@metaglass;global;true;true;0.0;false;false
@metal-floor;global;true;true;0.0;false;false
@metal-floor-2;global;true;true;0.0;false;false
@metal-floor-3;global;true;true;0.0;false;false
@metal-floor-4;global;true;true;0.0;false;false
@metal-floor-5;global;true;true;0.0;false;false
@metal-floor-damaged;global;true;true;0.0;false;false
@micro-processor;global;true;true;0.0;false;false
@mineX;global;true;true;0.0;false;false
@mineY;global;true;true;0.0;false;false
@mining;global;true;true;0.0;false;false
@minke;global;true;true;0.0;false;false
@minute;global;false;true;0.0;true;false
@molten-slag;global;true;true;0.0;false;false
@mono;global;true;true;0.0;false;false
@moss;global;true;true;0.0;false;false
@mud;global;true;true;0.0;false;false
@multi-press;global;true;true;0.0;false;false
@multiplicative-reconstructor;global;true;true;0.0;false;false
@name;global;true;true;0.0;false;false
@naval-factory;global;true;true;0.0;false;false
@navanax;global;true;true;0.0;false;false
@neoplasia-reactor;global;true;true;0.0;false;false
@neoplasm;global;true;true;0.0;false;false
@nitrogen;global;true;true;0.0;false;false
@nova;global;true;true;0.0;false;false
@obviate;global;true;true;0.0;false;false
@oct;global;true;true;0.0;false;false
@oil;global;true;true;0.0;false;false
@oil-extractor;global;true;true;0.0;false;false
@omura;global;true;true;0.0;false;false
@ore-beryllium;global;true;true;0.0;false;false
@ore-coal;global;true;true;0.0;false;false
@ore-copper;global;true;true;0.0;false;false
@ore-crystal-thorium;global;true;true;0.0;false;false
@ore-lead;global;true;true;0.0;false;false
@ore-scrap;global;true;true;0.0;false;false
@ore-thorium;global;true;true;0.0;false;false
@ore-titanium;global;true;true;0.0;false;false
@ore-tungsten;global;true;true;0.0;false;false
@ore-wall-beryllium;global;true;true;0.0;false;false
@ore-wall-thorium;global;true;true;0.0;false;false
@ore-wall-tungsten;global;true;true;0.0;false;false
@overdrive-dome;global;true;true;0.0;false;false
@overdrive-projector;global;true;true;0.0;false;false
@overflow-duct;global;true;true;0.0;false;false
@overflow-gate;global;true;true;0.0;false;false
@oxidation-chamber;global;true;true;0.0;false;false
@oxide;global;true;true;0.0;false;false
@oxynoe;global;true;true;0.0;false;false
@ozone;global;true;true;0.0;false;false
@parallax;global;true;true;0.0;false;false
@payload-conveyor;global;true;true;0.0;false;false
@payload-loader;global;true;true;0.0;false;false
@payload-mass-driver;global;true;true;0.0;false;false
@payload-router;global;true;true;0.0;false;false
@payload-source;global;true;true;0.0;false;false
@payload-unloader;global;true;true;0.0;false;false
@payload-void;global;true;true;0.0;false;false
@payloadCapacity;global;true;true;0.0;false;false
@payloadCount;global;true;true;0.0;false;false
@payloadType;global;true;true;0.0;false;false
@pebbles;global;true;true;0.0;false;false
@phase-conduit;global;true;true;0.0;false;false
@phase-conveyor;global;true;true;0.0;false;false
@phase-fabric;global;true;true;0.0;false;false
@phase-heater;global;true;true;0.0;false;false
@phase-synthesizer;global;true;true;0.0;false;false
@phase-wall;global;true;true;0.0;false;false
@phase-wall-large;global;true;true;0.0;false;false
@phase-weaver;global;true;true;0.0;false;false
@pi;global;false;true;3.1415927410125732;true;false
@pine;global;true;true;0.0;false;false
@plasma-bore;global;true;true;0.0;false;false
@plastanium;global;true;true;0.0;false;false
@plastanium-compressor;global;true;true;0.0;false;false
@plastanium-conveyor;global;true;true;0.0;false;false
@plastanium-wall;global;true;true;0.0;false;false
@plastanium-wall-large;global;true;true;0.0;false;false
@plated-conduit;global;true;true;0.0;false;false
@pneumatic-drill;global;true;true;0.0;false;false
@poly;global;true;true;0.0;false;false
@pooled-cryofluid;global;true;true;0.0;false;false
@power-node;global;true;true;0.0;false;false
@power-node-large;global;true;true;0.0;false;false
@power-source;global;true;true;0.0;false;false
@power-void;global;true;true;0.0;false;false
@powerCapacity;global;true;true;0.0;false;false
@powerNetCapacity;global;true;true;0.0;false;false
@powerNetIn;global;true;true;0.0;false;false
@powerNetOut;global;true;true;0.0;false;false
@powerNetStored;global;true;true;0.0;false;false
@precept;global;true;true;0.0;false;false
@prime-refabricator;global;true;true;0.0;false;false
@progress;global;true;true;0.0;false;false
@pulsar;global;true;true;0.0;false;false
@pulse-conduit;global;true;true;0.0;false;false
@pulverizer;global;true;true;0.0;false;false
@pur-bush;global;true;true;0.0;false;false
@pyratite;global;true;true;0.0;false;false
@pyratite-mixer;global;true;true;0.0;false;false
@pyrolysis-generator;global;true;true;0.0;false;false
@quad;global;true;true;0.0;false;false
@quasar;global;true;true;0.0;false;false
@quell;global;true;true;0.0;false;false
@quell-missile;global;true;true;0.0;false;false
@radToDeg;global;false;true;57.2957763671875;true;false
@radar;global;true;true;0.0;false;false
@rain;global;true;true;0.0;false;false
@range;global;true;true;0.0;false;false
@red-diamond-wall;global;true;true;0.0;false;false
@red-ice;global;true;true;0.0;false;false
@red-ice-boulder;global;true;true;0.0;false;false
@red-ice-wall;global;true;true;0.0;false;false
@red-stone;global;true;true;0.0;false;false
@red-stone-boulder;global;true;true;0.0;false;false
@red-stone-vent;global;true;true;0.0;false;false
@red-stone-wall;global;true;true;0.0;false;false
@redmat;global;true;true;0.0;false;false
@redweed;global;true;true;0.0;false;false
@regen-projector;global;true;true;0.0;false;false
@regolith;global;true;true;0.0;false;false
@regolith-wall;global;true;true;0.0;false;false
@reign;global;true;true;0.0;false;false
@reinforced-bridge-conduit;global;true;true;0.0;false;false
@reinforced-conduit;global;true;true;0.0;false;false
@reinforced-container;global;true;true;0.0;false;false
@reinforced-liquid-container;global;true;true;0.0;false;false
@reinforced-liquid-junction;global;true;true;0.0;false;false
@reinforced-liquid-router;global;true;true;0.0;false;false
@reinforced-liquid-tank;global;true;true;0.0;false;false
@reinforced-message;global;true;true;0.0;false;false
@reinforced-payload-conveyor;global;true;true;0.0;false;false
@reinforced-payload-router;global;true;true;0.0;false;false
@reinforced-pump;global;true;true;0.0;false;false
@reinforced-surge-wall;global;true;true;0.0;false;false
@reinforced-surge-wall-large;global;true;true;0.0;false;false
@reinforced-vault;global;true;true;0.0;false;false
@remove-ore;global;true;true;0.0;false;false
@remove-wall;global;true;true;0.0;false;false
@renale;global;true;true;0.0;false;false
@repair-point;global;true;true;0.0;false;false
@repair-turret;global;true;true;0.0;false;false
@retusa;global;true;true;0.0;false;false
@rhyolite;global;true;true;0.0;false;false
@rhyolite-boulder;global;true;true;0.0;false;false
@rhyolite-crater;global;true;true;0.0;false;false
@rhyolite-vent;global;true;true;0.0;false;false
@rhyolite-wall;global;true;true;0.0;false;false
@ripple;global;true;true;0.0;false;false
@risso;global;true;true;0.0;false;false
@rotary-pump;global;true;true;0.0;false;false
@rotation;global;true;true;0.0;false;false
@rough-rhyolite;global;true;true;0.0;false;false
@router;global;true;true;0.0;false;false
@rtg-generator;global;true;true;0.0;false;false
@salt;global;true;true;0.0;false;false
@salt-wall;global;true;true;0.0;false;false
@salvo;global;true;true;0.0;false;false
@sand;global;true;true;0.0;false;false
@sand-boulder;global;true;true;0.0;false;false
@sand-floor;global;true;true;0.0;false;false
@sand-wall;global;true;true;0.0;false;false
@sand-water;global;true;true;0.0;false;false
@sandstorm;global;true;true;0.0;false;false
@scathe;global;true;true;0.0;false;false
@scathe-missile;global;true;true;0.0;false;false
@scathe-missile-phase;global;true;true;0.0;false;false
@scathe-missile-surge;global;true;true;0.0;false;false
@scathe-missile-surge-split;global;true;true;0.0;false;false
@scatter;global;true;true;0.0;false;false
@scepter;global;true;true;0.0;false;false
@scorch;global;true;true;0.0;false;false
@scrap;global;true;true;0.0;false;false
@scrap-wall;global;true;true;0.0;false;false
@scrap-wall-gigantic;global;true;true;0.0;false;false
@scrap-wall-huge;global;true;true;0.0;false;false
@scrap-wall-large;global;true;true;0.0;false;false
@second;global;false;true;0.0;true;false
@segment;global;true;true;0.0;false;false
@sei;global;true;true;0.0;false;false
@separator;global;true;true;0.0;false;false
@server;global;false;true;0.0;true;true
@sfx-artillery;global;false;true;0.0;true;false
@sfx-back;global;false;true;1.0;true;false
@sfx-bang;global;false;true;2.0;true;false
@sfx-beam;global;false;true;3.0;true;false
@sfx-bigshot;global;false;true;4.0;true;false
@sfx-bioLoop;global;false;true;5.0;true;false
@sfx-blaster;global;false;true;6.0;true;false
@sfx-bolt;global;false;true;7.0;true;false
@sfx-boom;global;false;true;8.0;true;false
@sfx-break;global;false;true;9.0;true;false
@sfx-build;global;false;true;10.0;true;false
@sfx-buttonClick;global;false;true;11.0;true;false
@sfx-cannon;global;false;true;12.0;true;false
@sfx-chatMessage;global;false;true;13.0;true;false
@sfx-click;global;false;true;14.0;true;false
@sfx-combustion;global;false;true;15.0;true;false
@sfx-conveyor;global;false;true;16.0;true;false
@sfx-corexplode;global;false;true;17.0;true;false
@sfx-cutter;global;false;true;18.0;true;false
@sfx-door;global;false;true;19.0;true;false
@sfx-drill;global;false;true;20.0;true;false
@sfx-drillCharge;global;false;true;21.0;true;false
@sfx-drillImpact;global;false;true;22.0;true;false
@sfx-dullExplosion;global;false;true;23.0;true;false
@sfx-electricHum;global;false;true;24.0;true;false
@sfx-explosion;global;false;true;25.0;true;false
@sfx-explosionbig;global;false;true;26.0;true;false
@sfx-extractLoop;global;false;true;27.0;true;false
@sfx-fire;global;false;true;28.0;true;false
@sfx-flame;global;false;true;29.0;true;false
@sfx-flame2;global;false;true;30.0;true;false
@sfx-flux;global;false;true;31.0;true;false
@sfx-glow;global;false;true;32.0;true;false
@sfx-grinding;global;false;true;33.0;true;false
@sfx-hum;global;false;true;34.0;true;false
@sfx-largeCannon;global;false;true;35.0;true;false
@sfx-largeExplosion;global;false;true;36.0;true;false
@sfx-laser;global;false;true;37.0;true;false
@sfx-laserbeam;global;false;true;38.0;true;false
@sfx-laserbig;global;false;true;39.0;true;false
@sfx-laserblast;global;false;true;40.0;true;false
@sfx-lasercharge;global;false;true;41.0;true;false
@sfx-lasercharge2;global;false;true;42.0;true;false
@sfx-lasershoot;global;false;true;43.0;true;false
@sfx-machine;global;false;true;44.0;true;false
@sfx-malignShoot;global;false;true;45.0;true;false
@sfx-mediumCannon;global;false;true;46.0;true;false
@sfx-message;global;false;true;47.0;true;false
@sfx-mineDeploy;global;false;true;48.0;true;false
@sfx-minebeam;global;false;true;49.0;true;false
@sfx-missile;global;false;true;50.0;true;false
@sfx-missileLarge;global;false;true;51.0;true;false
@sfx-missileLaunch;global;false;true;52.0;true;false
@sfx-missileSmall;global;false;true;53.0;true;false
@sfx-missileTrail;global;false;true;54.0;true;false
@sfx-mud;global;false;true;55.0;true;false
@sfx-noammo;global;false;true;56.0;true;false
@sfx-pew;global;false;true;57.0;true;false
@sfx-place;global;false;true;58.0;true;false
@sfx-plantBreak;global;false;true;59.0;true;false
@sfx-plasmaboom;global;false;true;60.0;true;false
@sfx-plasmadrop;global;false;true;61.0;true;false
@sfx-press;global;false;true;62.0;true;false
@sfx-pulse;global;false;true;63.0;true;false
@sfx-pulseBlast;global;false;true;64.0;true;false
@sfx-railgun;global;false;true;65.0;true;false
@sfx-rain;global;false;true;66.0;true;false
@sfx-release;global;false;true;67.0;true;false
@sfx-respawn;global;false;true;68.0;true;false
@sfx-respawning;global;false;true;69.0;true;false
@sfx-rockBreak;global;false;true;70.0;true;false
@sfx-sap;global;false;true;71.0;true;false
@sfx-shield;global;false;true;72.0;true;false
@sfx-shockBlast;global;false;true;73.0;true;false
@sfx-shoot;global;false;true;74.0;true;false
@sfx-shootAlt;global;false;true;75.0;true;false
@sfx-shootAltLong;global;false;true;76.0;true;false
@sfx-shootBig;global;false;true;77.0;true;false
@sfx-shootSmite;global;false;true;78.0;true;false
@sfx-shootSnap;global;false;true;79.0;true;false
@sfx-shotgun;global;false;true;80.0;true;false
@sfx-smelter;global;false;true;81.0;true;false
@sfx-spark;global;false;true;82.0;true;false
@sfx-spellLoop;global;false;true;83.0;true;false
@sfx-splash;global;false;true;84.0;true;false
@sfx-spray;global;false;true;85.0;true;false
@sfx-steam;global;false;true;86.0;true;false
@sfx-techloop;global;false;true;88.0;true;false
@sfx-thruster;global;false;true;89.0;true;false
@sfx-titanExplosion;global;false;true;90.0;true;false
@sfx-torch;global;false;true;91.0;true;false
@sfx-tractorbeam;global;false;true;92.0;true;false
@sfx-unlock;global;false;true;93.0;true;false
@sfx-wave;global;false;true;94.0;true;false
@sfx-wind;global;false;true;95.0;true;false
@sfx-wind2;global;false;true;96.0;true;false
@sfx-wind3;global;false;true;97.0;true;false
@sfx-windhowl;global;false;true;98.0;true;false
@shale;global;true;true;0.0;false;false
@shale-boulder;global;true;true;0.0;false;false
@shale-wall;global;true;true;0.0;false;false
@shallow-water;global;true;true;0.0;false;false
@sharded;global;true;true;0.0;false;false
@shield;global;true;true;0.0;false;false
@shield-projector;global;true;true;0.0;false;false
@shielded-wall;global;true;true;0.0;false;false
@ship-assembler;global;true;true;0.0;false;false
@ship-fabricator;global;true;true;0.0;false;false
@ship-refabricator;global;true;true;0.0;false;false
@shock-mine;global;true;true;0.0;false;false
@shockwave-tower;global;true;true;0.0;false;false
@shoot;global;true;true;0.0;false;false
@shootX;global;true;true;0.0;false;false
@shootY;global;true;true;0.0;false;false
@shooting;global;true;true;0.0;false;false
