// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;global;isobj;constant;numval;isnull;privileged
@crawler;global;true;true;0.0;false;false
@atrax;global;true;true;0.0;false;false
@spiroct;global;true;true;0.0;false;false
@arkyid;global;true;true;0.0;false;false
@toxopid;global;true;true;0.0;false;false
@flare;global;true;true;0.0;false;false
@horizon;global;true;true;0.0;false;false
@zenith;global;true;true;0.0;false;false
@antumbra;global;true;true;0.0;false;false
@eclipse;global;true;true;0.0;false;false
@mono;global;true;true;0.0;false;false
@poly;global;true;true;0.0;false;false
@mega;global;true;true;0.0;false;false
@quad;global;true;true;0.0;false;false
@oct;global;true;true;0.0;false;false
@risso;global;true;true;0.0;false;false
@minke;global;true;true;0.0;false;false
@bryde;global;true;true;0.0;false;false
@sei;global;true;true;0.0;false;false
@omura;global;true;true;0.0;false;false
@alpha;global;true;true;0.0;false;false
@beta;global;true;true;0.0;false;false
@gamma;global;true;true;0.0;false;false
@block;global;true;true;0.0;false;false
@totalItems;global;true;true;0.0;false;false
@firstItem;global;true;true;0.0;false;false
@totalLiquids;global;true;true;0.0;false;false
@totalPower;global;true;true;0.0;false;false
@itemCapacity;global;true;true;0.0;false;false
@liquidCapacity;global;true;true;0.0;false;false
@powerCapacity;global;true;true;0.0;false;false
@powerNetStored;global;true;true;0.0;false;false
@powerNetCapacity;global;true;true;0.0;false;false
@powerNetIn;global;true;true;0.0;false;false
@powerNetOut;global;true;true;0.0;false;false
@ammo;global;true;true;0.0;false;false
@ammoCapacity;global;true;true;0.0;false;false
@health;global;true;true;0.0;false;false
@maxHealth;global;true;true;0.0;false;false
@heat;global;true;true;0.0;false;false
@efficiency;global;true;true;0.0;false;false
@timescale;global;true;true;0.0;false;false
@rotation;global;true;true;0.0;false;false
@x;global;true;true;0.0;false;false
@y;global;true;true;0.0;false;false
@shootX;global;true;true;0.0;false;false
@shootY;global;true;true;0.0;false;false
@size;global;true;true;0.0;false;false
@dead;global;true;true;0.0;false;false
@range;global;true;true;0.0;false;false
@shooting;global;true;true;0.0;false;false
@boosting;global;true;true;0.0;false;false
@mineX;global;true;true;0.0;false;false
@mineY;global;true;true;0.0;false;false
@mining;global;true;true;0.0;false;false
@team;global;true;true;0.0;false;false
@type;global;true;true;0.0;false;false
@flag;global;true;true;0.0;false;false
@controlled;global;true;true;0.0;false;false
@controller;global;true;true;0.0;false;false
@commanded;global;true;true;0.0;false;false
@name;global;true;true;0.0;false;false
@config;global;true;true;0.0;false;false
@payloadCount;global;true;true;0.0;false;false
@payloadType;global;true;true;0.0;false;false
@enabled;global;true;true;0.0;false;false
@shoot;global;true;true;0.0;false;false
@shootp;global;true;true;0.0;false;false
@configure;global;true;true;0.0;false;false
@color;global;true;true;0.0;false;false
@unit;local;true;true;0.0;true;false
@time;local;false;true;0.0;true;false
@tick;local;false;true;0.0;true;false
@this;local;false;true;0.0;true;false
@counter;local;false;false;0.0;true;false
